series_animedb_id,series_title,series_type,series_episodes,my_id,my_watched_episodes,my_start_date,my_finish_date,my_rated,my_score,my_storage,my_storage_value,my_status,my_comments,my_times_watched,my_rewatch_value,my_priority,my_tags,my_rewatching,my_rewatching_ep,my_discuss,my_sns,update_on_import,Unnamed: 0,Type,Score,Score Rank,Popularity Rank,Air Date,Studio,Num. of episodes,Genres,Theme(s),Demographic
49596,Blue Lock,TV,24,0,24,2022-10-22,2023-03-25,,2,,0,Completed,,0,,LOW,"É né kkkkkk, tem horas que chega a ser engraçado como eles realmente se esforçam em ser descolado, o saldo foi só positivo foi a série do BITLOCK no BitFut mesmo",0,0,1,default,0,,,,,,,,,,,
46352,Blue Period,TV,12,0,12,2022-02-09,2022-02-10,,3,,0,Completed,,0,,LOW,"As coisas passam mais rápido que o Sonic,e é bastante irônico que um anime sobre arte tenha uma produção tão fraca",0,0,1,default,0,771.0,TV,7.86,772.0,567.0,"Oct 2, 2021 to Dec 18, 2021",['Seven Arcs'],12.0,"['Drama', 'Slice of Life']","['School', 'Visual Arts']",Seinen
40060,BNA,TV,12,0,12,0000-00-00,0000-00-00,,5,,0,Completed,,0,,LOW,Eu continuo gostando de BNA mesmo sabendo que seria muito melhor se o foco fosse humor,0,0,1,default,0,,,,,,,,,,,
47917,Bocchi the Rock!,TV,12,0,12,2023-01-14,2023-01-14,,9,,0,Completed,,0,High,HIGH,"🥇🥉: Que belo achado, não esperava nada dessa obra, passou batido na escolha da temporada, e olha agora, em apenas 1 dia assisti os 12 episódios como se não fosse nada. O amor da produção é notório",0,0,1,default,0,,,,,,,,,,,
31043,Boku dake ga Inai Machi,TV,12,0,12,0000-00-00,0000-00-00,,3,,0,Completed,,0,,LOW,"Erased não tem furos de Roteiro, tem uma cratera gigantesca",0,0,1,default,0,221.0,TV,8.32,222.0,31.0,"Jan 8, 2016 to Mar 25, 2016",['A-1 Pictures'],12.0,['Mystery'],"['Psychological', 'Time Travel']",Seinen
31964,Boku no Hero Academia,TV,13,0,13,0000-00-00,0000-00-00,,7,,0,Completed,,0,,LOW,"Ele não é original em nada, mas faz o feijão com arroz muito bem",0,0,1,default,0,628.0,TV,7.95,629.0,6.0,"Apr 3, 2016 to Jun 26, 2016",['Bones'],13.0,['Action'],"['School', 'Super Power']",Shounen
33486,Boku no Hero Academia 2nd Season,TV,25,0,25,0000-00-00,0000-00-00,,6,,0,Completed,,0,,LOW,Feijão com arroz e agora tem macarrão também,0,0,1,default,0,353.0,TV,8.17,354.0,14.0,"Apr 1, 2017 to Sep 30, 2017",['Bones'],25.0,['Action'],"['School', 'Super Power']",Shounen
36456,Boku no Hero Academia 3rd Season,TV,25,0,25,0000-00-00,0000-00-00,,5,,0,Completed,,0,,LOW,A apresentação dos vilões futuros é interessante a parte técnica continua boa,0,0,1,default,0,441.0,TV,8.1,442.0,25.0,"Apr 7, 2018 to Sep 29, 2018",['Bones'],25.0,['Action'],"['School', 'Super Power']",Shounen
38408,Boku no Hero Academia 4th Season,TV,25,0,25,0000-00-00,0000-00-00,,3,,0,Completed,,0,,LOW,"Não tenho mais nada para falar,Boku no hero é tudo igual,só resta pontuar a queda da produção",0,0,1,default,0,618.0,TV,7.96,619.0,58.0,"Oct 12, 2019 to Apr 4, 2020",['Bones'],25.0,['Action'],"['School', 'Super Power']",Shounen
36896,Boku no Hero Academia the Movie 1: Futari no Hero,Movie,1,0,1,0000-00-00,0000-00-00,,3,,0,Completed,,0,,LOW,Espera... Essa é a voz do Kitsune no Sero?,0,0,1,default,0,1359.0,Movie,7.59,1360.0,250.0,"Aug 3, 2018",['Bones'],1.0,['Action'],['Super Power'],Shounen
39565,Boku no Hero Academia the Movie 2: Heroes:Rising,Movie,1,0,1,0000-00-00,0000-00-00,,2,,0,Completed,,0,,LOW,"Um Filme bem feito com lutinha legal, mas só isso",0,0,1,default,0,521.0,Movie,8.03,522.0,388.0,"Dec 20, 2019",['Bones'],1.0,['Action'],['Super Power'],Shounen
52578,Boku no Kokoro no Yabai Yatsu,TV,12,0,12,2023-04-02,2023-06-17,,7,,0,Completed,,0,,LOW,"No começo me pareceu que seria somente o sonho de uma noite de verão romantizado do autor, mas na essência da minha ignorância eu estava errado, ao menos tem seu valor",0,0,0,disallow,0,,,,,,,,,,,
55690,Boku no Kokoro no Yabai Yatsu 2nd Season,TV,13,0,13,2024-01-06,2024-03-30,,8,,0,Completed,,0,,LOW,"🥉:  7.5 , Me irrita bastante o fato desse anime ser QUASE ótimo, era só não ficar enfiando ecchi na Yamada. Mas tirando isso, a gradual mudança no casal ao longo dos episódios é gratificante de se ver, ele realmente te cativa.",0,0,1,default,0,,,,,,,,,,,
37828,Bokura no Nanokakan Sensou,Movie,1,0,1,2023-01-17,2023-01-17,,2,,0,Completed,,0,,LOW,"O resumo de um filme feijão com arroz, não tem absolutamente nada de especial em todos os sentidos. A única coisa que tenho a dizer é, vida de gado é difícil",0,0,1,default,0,,,,,,,,,,,
55734,Bokura no Saishuu Sensou,Music,1,0,1,2023-12-01,2023-12-01,,0,,0,Completed,,0,,LOW,Brabíssimo,0,0,1,default,0,,,,,,,,,,,
369,Boogiepop wa Warawanai,TV,12,0,12,2023-08-18,2023-08-20,,9,,0,Completed,,0,,LOW,"🥇🥉: A forma com que escolheram contar a narrativa é MAGNÍFICA, não tem outra palavra. É uma mescla episódica e paralela que deixa preso, prestando atenção em cada mínimo detalhe. Talvez os únicos pontos negativos sejam a produção e o char",0,0,1,default,0,,,,,,,,,,,
34566,Boruto: Naruto Next Generations,TV,293,0,90,0000-00-00,0000-00-00,,1,,0,Dropped,,0,,LOW,A única obra que eu merecidamente dropei,0,0,1,default,0,,,,,,,,,,,
48439,Boy,Music,1,0,1,2023-12-14,2023-12-14,,0,,0,Completed,,0,,LOW,Meio bizarro de pensar que esse clipe musical de 20th Century Boys foi o mais próximo que a obra teve de receber uma adaptação.,0,0,1,default,0,,,,,,,,,,,
50549,Bubble,ONA,1,0,1,2022-05-06,2022-05-09,,2,,0,Completed,,0,,LOW,"Uma animação realmente muito bela, mas sofre dos mesmos problemas de Your Name, uma ideia legal executada de forma simplista e com exposição ""às avessas"", foi o mais perto que a Netflix chegou de fazer uma filme decente",0,0,1,default,0,,,,,,,,,,,
55358,Bucchigiri?!,TV,12,0,12,2024-01-13,2024-04-06,,7,,0,Completed,,0,,LOW,"🥉: Foi me ganhando com o passar dos episódios. De início, não tinha comprado a ideia mais despojada do anime, mas em algum momento eu comecei a aceitar melhor as piadas e os personagens escrachados. Não vá esperando nenhuma grande história, mas �",0,0,1,default,0,,,,,,,,,,,
31478,Bungou Stray Dogs,TV,12,0,12,0000-00-00,0000-00-00,,5,,0,Completed,,0,,LOW,"Um enredo nada demais, uma ótima produção e uma comédia interessante",0,0,1,default,0,846.0,TV,7.82,847.0,91.0,"Apr 7, 2016 to Jun 23, 2016",['Bones'],12.0,"['Action', 'Comedy', 'Mystery', 'Supernatural']",['Super Power'],Seinen
32867,Bungou Stray Dogs 2nd Season,TV,12,0,12,2021-09-14,2021-09-14,,5,,0,Completed,,0,,LOW,"A parte de comédia e as lutas continuam interessantes, mas fora os flashbacks o enredo é muito fraco",0,0,1,default,0,327.0,TV,8.2,328.0,225.0,"Oct 6, 2016 to Dec 16, 2016",['Bones'],12.0,"['Action', 'Mystery', 'Supernatural']",['Super Power'],Seinen
38003,Bungou Stray Dogs 3rd Season,TV,12,0,12,2024-01-01,2024-01-05,,6,,0,Completed,,0,,LOW,"5.5, Agora eu lembrei o motivo de ter me afastado por mais de 4 anos de Bungou, os vilões SÃO MUITO caricatos. Continua sendo bacana acompanhar as lutinhas, mas os personagens têm a profundidade de um pires e você tem que ignorar muita coisa.",0,0,1,default,0,311.0,TV,8.21,312.0,366.0,"Apr 12, 2019 to Jun 28, 2019",['Bones'],12.0,"['Action', 'Mystery', 'Supernatural']",['Super Power'],Seinen
50330,Bungou Stray Dogs 4th Season,TV,13,0,13,2024-01-05,2024-01-05,,6,,0,Completed,,0,,LOW,"5.5, Bungou é meio conversa de boteco, alguém contando uma história meio sem lógica que parece inteligente, e mesmo que ninguém leve a sério, dá para se divertir. Mas é realmente problemático quando a melhor parte do anime são os flashbacks.",0,0,1,default,0,,,,,,,,,,,
54898,Bungou Stray Dogs 5th Season,TV,11,0,11,2024-01-07,2024-01-08,,4,,0,Completed,,0,,LOW,"O debate sobre o propósito da guerra é uma ideia interessante quando bem feita, não sendo esse o caso. A ""mensagem"" não se encaixa naturalmente na trama, e parece que fizeram tudo correndo no último episódio para fechar as pontas soltas.",0,0,1,default,0,,,,,,,,,,,
41468,Burn the Witch,ONA,3,0,3,2022-01-25,2022-01-25,,3,,0,Completed,,0,,LOW,"O estilo de arte me chamou muito a atenção, vejo uma boa possibilidade para um anime no futuro, mas o filme não faz sentido sozinho",0,0,1,default,0,,,,,,,,,,,
1689,Byousoku 5 Centimeter,Movie,3,0,3,2022-01-20,0000-00-00,,6,,0,Completed,,0,,LOW,Quando o Shinkai não inventa um sobrenatural ele consegue fazer uma boa história,0,0,1,default,0,1311.0,Movie,7.61,1312.0,154.0,"Mar 3, 2007",['CoMix Wave Films'],3.0,"['Drama', 'Romance', 'Slice of Life']",['None'],
51306,C Danchi,TV,4,0,4,2023-02-06,2023-02-06,,1,,0,Completed,,0,,LOW,"Adoraria que isso fosse um grande meme da staff, seria genial fazer um anime propositalmente ruim, mas esse infelizmente não é o caso. E o final é completamente ridículo",0,0,1,default,0,,,,,,,,,,,
388,Capeta,TV,52,0,52,0000-00-00,0000-00-00,,6,,0,Completed,,0,,LOW,"AYYYYYYYYYRTON SENNA Do Japão? Uma boa representação do mundo cruel do automobilismo, mas algumas corridas tem uma história muito forçada, pena que a adaptação para ainda na GP2 Series",0,0,1,default,0,847.0,TV,7.82,848.0,3866.0,"Oct 4, 2005 to Sep 26, 2006",['Studio Comet'],52.0,['None'],['Racing'],Shounen
2116,Captain Tsubasa,TV,128,0,128,0000-00-00,0000-00-00,,3,,0,Completed,,0,,LOW,O Japão foi para algumas copas do mundo depois desse anime então acho que deu certo,0,0,1,default,0,,,,,,,,,,,
36934,Captain Tsubasa (2018),TV,52,0,52,0000-00-00,0000-00-00,,3,,0,Completed,,0,,LOW,Se queriam causar nostalgia era melhor remasterizar o original,0,0,1,default,0,,,,,,,,,,,
1674,Captain Tsubasa J,TV,47,0,47,0000-00-00,0000-00-00,,3,,0,Completed,,0,,LOW,Eu fui assistir a J1 league na internet por causa desse anime,0,0,1,default,0,,,,,,,,,,,
1614,Captain Tsubasa: Road to 2002,TV,52,0,52,0000-00-00,0000-00-00,,5,,0,Completed,,0,,LOW,"Poxa, poderia vir para o Sport né Tsubasa",0,0,1,default,0,1945.0,TV,7.42,1946.0,2596.0,"Oct 7, 2001 to Oct 6, 2002","['Madhouse', '            Group TAC']",52.0,"['Action', 'Sports']",['Team Sports'],Shounen
232,Cardcaptor Sakura,TV,70,0,70,0000-00-00,0000-00-00,,3,,0,Completed,,0,,LOW,"Seria muito legal, se fosse a primeira coisa que vi na vida",0,0,1,default,0,373.0,TV,8.15,374.0,465.0,"Apr 7, 1998 to Mar 21, 2000",['Madhouse'],70.0,"['Adventure', 'Comedy', 'Drama', 'Fantasy', 'Romance']","['Mahou Shoujo', 'School']",Shoujo
37435,Carole & Tuesday,TV,24,0,24,2023-05-17,2023-05-18,,4,,0,Completed,,0,,LOW,"Tem seus momentos bonitos, mas, infelizmente, tem muitos defeitos, diversos pontos sem nó e decisões tomadas meramente para auxiliar o roteiro, correndo com vários momentos que poderiam ser mais impactantes",0,0,1,default,0,726.0,TV,7.89,727.0,665.0,"Apr 11, 2019 to Oct 3, 2019",['Bones'],24.0,"['Drama', 'Sci-Fi']",['Music'],
11679,Chainsaw Maid,ONA,1,0,1,0000-00-00,0000-00-00,,4,,0,Completed,,0,,LOW,"Poético, uma bela crítica aos relacionamentos extraconjugais e as relações exploratórias de trabalho... Já deu de bait, enfim Motosserra faz vrum vrum",0,0,1,default,0,,,,,,,,,,,
44511,Chainsaw Man,TV,12,0,12,0000-00-00,2022-12-28,,6,,0,Completed,,0,,LOW,"Não é exatamente ruim, o estilo mais realista que decidiram adotar funciona muito bem em cenas mais sérias, mas nas lutas é uma perda terrível, e entre ver uma adaptação meia boca e ler o mangá prefiro ficar no original",0,0,1,default,0,,,,,,,,,,,
37623,Chiisana Eiyuu: Kani to Tamago to Toumei Ningen,Movie,3,0,3,2024-02-23,2024-02-23,,7,,0,Completed,,0,,LOW,"🥈: Para tirar o elefante branco da sala vou logo dizer que o primeiro curta só tem beleza mesmo, porque é bem chatinho. Os outros dois são bem bacanas, em especial o segundo, que como alérgico que sou, me relacionei bastante.",0,0,1,default,0,,,,,,,,,,,
2981,Chika Gentou Gekiga: Shoujo Tsubaki,Movie,1,0,1,0000-00-00,0000-00-00,,9,,0,Completed,,0,,LOW,🥇: Cacete...,0,0,1,default,0,,,,,,,,,,,
37914,Chikyuugai Shounen Shoujo,ONA,6,0,6,2022-01-29,2022-01-29,,3,,0,Completed,,0,,LOW,"Personagens unidimensionais, perda constante de foco, não sabendo se quer ser sério ou cômico e lutinha de robô versão Pokémon sem graça, um belo potencial jogado fora",0,0,1,default,0,,,,,,,,,,,
49613,Chiyu Mahou no Machigatta Tsukaikata,TV,13,0,13,2024-08-12,2024-08-13,,6,,0,Completed,,0,,LOW,"🥉: How, sai positivamente surpreso, principalmente porque esse anime tem cara de chorume. Os personagens são realmente cativantes e a história é boba, mas comove",0,0,1,default,0,,,,,,,,,,,
39175,Cider no You ni Kotoba ga Wakiagaru,Movie,1,0,1,2021-09-28,2021-09-28,,3,,0,Completed,,0,,LOW,"Personagens rasos, e um conflito sem sal",0,0,1,default,0,1817.0,Movie,7.45,1818.0,1239.0,"Jul 22, 2021","['Signal.MD', '            Sublimation']",1.0,"['Romance', 'Slice of Life']",['Music'],
34382,Citrus,TV,12,0,12,0000-00-00,0000-00-00,,1,,0,Completed,,0,,LOW,Sensualidade forçada e arcos extremamente repetitivos,0,0,1,default,0,,,,,,,,,,,
4181,Clannad: After Story,TV,24,0,12,0000-00-00,0000-00-00,,0,,0,On-Hold,,0,,LOW,Eu descobri que comecei pela segunda temporada,0,0,1,default,0,17.0,TV,8.94,18.0,103.0,"Oct 3, 2008 to Mar 27, 2009",['Kyoto Animation'],24.0,"['Comedy', 'Drama', 'Romance', 'Slice of Life', 'Supernatural']",['None'],
1818,Claymore,TV,26,0,26,0000-00-00,0000-00-00,,5,,0,Completed,,0,,LOW,"Só presta até o Raki sair da Party, O final é muito sem sentido",0,0,1,default,0,971.0,TV,7.75,972.0,269.0,"Apr 4, 2007 to Sep 26, 2007",['Madhouse'],26.0,"['Action', 'Adventure', 'Fantasy', 'Supernatural']","['Gore', 'Mythology', 'Super Power']",Shounen
2755,Cleopatra,Movie,1,0,1,2023-12-15,2023-12-15,,1,,0,Completed,,0,,LOW,"Eu simplesmente não consigo compreender o apelo desse longa, achei muito abobalhado para o público adulto, e completamente fora de cogitação para qualquer outro demográfico. Parece que só quiseram fazer piada da Cleopatra nua e pensaram só depois n",0,0,1,default,0,,,,,,,,,,,
15197,Code Geass: Boukoku no Akito 2 - Hikisakareshi Yokuryuu,Movie,1,0,1,0000-00-00,0000-00-00,,3,,0,Completed,,0,,LOW,Essa coisa não tem nada com nada,0,0,1,default,0,1733.0,Movie,7.48,1734.0,1432.0,"Sep 14, 2013",['Sunrise'],1.0,['Action'],"['Mecha', 'Military']",
1575,Code Geass: Hangyaku no Lelouch,TV,25,0,25,0000-00-00,0000-00-00,,3,,0,Completed,,0,,LOW,Tudo acontece com uma conveniência absurda,0,0,1,default,0,48.0,TV,8.7,49.0,17.0,"Oct 6, 2006 to Jul 29, 2007",['Sunrise'],25.0,"['Action', 'Drama', 'Sci-Fi']","['Mecha', 'Military', 'School', 'Super Power']",
2904,Code Geass: Hangyaku no Lelouch R2,TV,25,0,25,0000-00-00,2021-12-09,,4,,0,Completed,,0,,LOW,Superestimado e muito atrapalhado em narrativamente falando,0,0,1,default,0,19.0,TV,8.91,20.0,47.0,"Apr 6, 2008 to Sep 28, 2008",['Sunrise'],25.0,"['Action', 'Drama', 'Sci-Fi']","['Mecha', 'Military', 'Super Power']",
10029,Coquelicot-zaka kara,Movie,1,0,1,0000-00-00,0000-00-00,,7,,0,Completed,,0,,LOW,"História simples. Um romance leve com um tempero de drama, e mais importante uma boa mensagem",0,0,1,default,0,857.0,Movie,7.81,858.0,1159.0,"Jul 16, 2011",['Studio Ghibli'],1.0,['Romance'],"['Historical', 'School']",Shoujo
1,Cowboy Bebop,TV,26,0,26,2021-11-15,2021-11-18,,8,,0,Completed,,0,,LOW,🥈: Só não dou 10 por causa do Vicious que é muito tosco,0,0,1,default,0,35.0,TV,8.76,36.0,42.0,"Apr 3, 1998 to Apr 24, 1999",['Sunrise'],26.0,"['Action', 'Sci-Fi']","['Adult Cast', 'Space']",
5,Cowboy Bebop: Tengoku no Tobira,Movie,1,0,1,2022-01-24,2022-01-24,,5,,0,Completed,,0,,LOW,Um Bom filme que de alguma forma consegue ser esquecível,0,0,1,default,0,176.0,Movie,8.38,177.0,564.0,"Sep 1, 2001",['Bones'],1.0,"['Action', 'Sci-Fi']","['Adult Cast', 'Space']",
42310,Cyberpunk: Edgerunners,ONA,10,0,10,0000-00-00,2022-09-26,,7,,0,Completed,,0,,LOW,"🥈: Um deleite visual sem dúvidas, mais um trabalho espetacular da tigger. Já a história tem um começo fulminante, principalmente na construção de mundo, infelizmente acaba não se dando tão bem após seu apogeu no episódio 6",0,0,1,default,0,,,,,,,,,,,
48702,Dance Dance Danseur,TV,11,0,11,0000-00-00,2022-07-29,,8,,0,Completed,"Que grata surpresa! Não esperava uma obra tão interessante, inúmeras vezes quebrando o óbvio e trazendo algo de novo para uma indústria tão saturada",0,,LOW,🥉: Dança Gatinho Dança,0,0,1,default,0,1618.0,TV,7.51,1619.0,3113.0,"Apr 9, 2022 to ?",['MAPPA'],11.0,['Drama'],['Performing Arts'],Seinen
17121,Dareka no Manazashi,Movie,1,0,1,2022-01-28,2022-01-28,,5,,0,Completed,,0,,LOW,É impressionante como o Shinkai trabalha melhor com OVAs curtos,0,0,1,default,0,,,,,,,,,,,
52505,Dark Gathering,TV,25,0,25,2023-07-09,2023-12-24,,4,,0,Completed,,0,,LOW,"Ele é bem aquele estilo de animes de terror dos anos 2000, sem muitos sustos e focado muito mais no grotesco. Não tem nada de especial, mas até que os personagens são carismáticos e levemente estúpidos",0,0,0,default,0,,,,,,,,,,,
35849,Darling in the FranXX,TV,24,0,24,0000-00-00,0000-00-00,,1,,0,Completed,,0,,LOW,"De 24 episódios só 4 se destacam, o final é tenebroso, tentou ser o novo Evangelion e falhou miseravelmente",0,0,1,default,0,,,,,,,,,,,
58883,Dead Dead Demons Dededede Destruction (ONA),ONA,18,0,7,2024-06-09,0000-00-00,,0,,0,On-Hold,,0,,LOW,,0,0,1,default,0,,,,,,,,,,,
58920,Dead Dead Demons Dededede Destruction (ONA) Episode 0,ONA,1,0,1,2024-06-09,2024-06-09,,0,,0,Completed,,0,,LOW,Na espera do que está por vir,0,0,1,default,0,,,,,,,,,,,
48779,Deaimon,TV,12,0,12,2022-04-06,2022-06-22,,7,,0,Completed,,0,,LOW,"🥉: A dinâmica de um personagem novo por semana não me agradou muito no começo, mas quando se vai pegando o rítimo vira uma obra legal, e bem amarrada, sempre fazendo ligações sutis com detalhes dos episódios anteriores",0,0,1,default,0,1619.0,TV,7.51,1620.0,2920.0,"Apr 6, 2022 to ?",['Encourage Films'],12.0,['Slice of Life'],['None'],Seinen
34497,Death March kara Hajimaru Isekai Kyousoukyoku,TV,12,0,12,0000-00-00,0000-00-00,,2,,0,Completed,,0,,LOW,É igual a Isekai no Smartphone,0,0,1,default,0,,,,,,,,,,,
1535,Death Note,TV,37,0,37,0000-00-00,0000-00-00,,7,,0,Completed,,0,,LOW,"Deus queira que nunca mais eu reveja, porque só assim não notar ainda mais os problemas",0,0,1,default,0,69.0,TV,8.63,70.0,2.0,"Oct 4, 2006 to Jun 27, 2007",['Madhouse'],37.0,"['Supernatural', 'Suspense']",['Psychological'],Shounen
40056,Deca-Dence,TV,12,0,12,0000-00-00,0000-00-00,,4,,0,Completed,,0,,LOW,A proposta é bem melhor que a execução. E mesmo com muitas conveniências de roteiro consegue entreter bem,0,0,1,default,0,,,,,,,,,,,
49292,Deep Insanity: The Lost Child,TV,12,0,12,2022-01-23,2022-01-26,,2,,0,Completed,,0,,LOW,Essa coisa é tão ruim que dá uma volta e fica engraçado,0,0,1,default,0,,,,,,,,,,,
51916,Dekiru Neko wa Kyou mo Yuuutsu,TV,13,0,13,2023-07-07,2023-09-29,,6,,0,Completed,,0,,LOW,"Me tirou uma boa dose de risadas, principalmente considerando a ideia completamente maluca que tiveram. Também foi nítido o esforço da produção em entregar algo diferente",0,0,1,default,0,,,,,,,,,,,
55717,Dekisokonai to Yobareta Motoeiyuu wa Jikka kara Tsuihou sareta node Sukikatte ni Ikiru Koto ni Shita,TV,12,0,12,2024-04-02,2024-06-10,,1,,0,Completed,,0,,LOW,"Um dos piores animes que eu tive o desprazer de assistir, se você me disse que ele foi escrito pelo GPT 1.0 eu acreditaria facilmente. Como isso foi aprovado? Um mistério até hoje",0,0,0,default,0,,,,,,,,,,,
56179,Delico's Nursery,TV,13,0,4,2024-08-09,0000-00-00,,0,,0,Watching,,0,,LOW,,0,0,1,default,0,,,,,,,,,,,
1221,Demashita! Powerpuff Girls Z,TV,52,0,52,0000-00-00,0000-00-00,,5,,0,Completed,,0,,LOW,"Bem curioso, realmente não esperava que fosse ser uma adaptação competente apesar de diferente",0,0,1,default,0,,,,,,,,,,,
33988,Demi-chan wa Kataritai,TV,12,0,12,2021-12-11,2021-12-12,,6,,0,Completed,,0,,LOW,Tudo mundo tem o direito de gostar de alguma coisa ruim,0,0,1,default,0,1421.0,TV,7.57,1422.0,487.0,"Jan 8, 2017 to Mar 26, 2017",['A-1 Pictures'],12.0,"['Comedy', 'Fantasy']","['School', 'Vampire']",Seinen
2164,Dennou Coil,TV,26,0,0,0000-00-00,0000-00-00,,0,,0,Plan to Watch,,0,,LOW,,0,0,1,default,0,490.0,TV,8.06,491.0,1372.0,"May 12, 2007 to Dec 1, 2007",['Madhouse'],26.0,"['Adventure', 'Comedy', 'Drama', 'Mystery', 'Sci-Fi']",['None'],
2252,Devilman,TV,39,0,39,0000-00-00,0000-00-00,,4,,0,Completed,,0,,LOW,"O Tempo é cruel, mas a abertura é do cacete (akuma no chikara mi ni tsuketa seigi no hero, devilman, devilman)",0,0,1,default,0,,,,,,,,,,,
